06/07/2023	13:08	293	cisDCE real scan#LFDelay#LF-1500_-500_500#LF-400_-200_100#LF-175_200_25#LF250_450_50#LF500_1000_100#LF2000_10000_1000#LFLens 79V#LFDrift off#LFCW jet#LF2.0kV  MCP#LFstart pressure  1.3e-6mbar#LFiris cleaning whole beam#LF#LF#LF	-1000_100_1100	-22.95	95	1300	1300		24.9_92.4_22.5		1000	
06/07/2023	13:15	294	cisDCE real scan#LFDelay#LF-1500_-500_500#LF-400_-200_100#LF-175_200_25#LF250_450_50#LF500_1000_100#LF2000_10000_1000#LFLens 79V#LFDrift off#LFCW jet#LF2.0kV  MCP#LFstart pressure  1.3e-6mbar#LFiris cleaning whole beam#LF#LF#LF	-1000_100_1100	-22.95	149	1300	1300		24.9_92.4_22.5		1000	
06/07/2023	13:21	295	cisDCE real scan#LFDelay#LF-1500_-500_500#LF-400_-200_100#LF-175_200_25#LF250_450_50#LF500_1000_100#LF2000_10000_1000#LFLens 79V#LFDrift off#LFCW jet#LF2.0kV  MCP#LFstart pressure  1.3e-6mbar#LFiris cleaning whole beam#LF#LF#LF	-1000_100_1100	-22.95	30	1300	1300		24.9_92.4_22.5		1000	
06/07/2023	13:23	296	cisDCE real scan#LFDelay#LF-1500_-500_500#LF-400_-200_100#LF-175_200_25#LF250_450_50#LF500_1000_100#LF2000_10000_1000#LFLens 79V#LFDrift off#LFCW jet#LF2.0kV  MCP#LFstart pressure  1.3e-6mbar#LFiris cleaning whole beam#LF#LF#LF	-1000_00_1000	-22.95	56	1300	1300		24.9_92.4_22.5		1000	
06/07/2023	13:25	297	cisDCE real scan#LFDelay#LF-1500_-500_500#LF-400_-200_100#LF-175_200_25#LF250_450_50#LF500_1000_100#LF2000_10000_1000#LFLens 79V#LFDrift off#LFCW jet#LF2.0kV  MCP#LFstart pressure  1.3e-6mbar#LFiris cleaning whole beam#LF#LF#LF	-1500_-500_500#LF-400_-200_100#LF-175_200_25#LF250_450_50#LF500_1000_100#LF2000_10000_1000	-22.95	36	1300	1300		24.9_92.4_22.5		1000	
06/07/2023	13:58	298	cisDCE real scan#LFDelay#LF-1500_-500_500#LF-400_-200_100#LF-175_200_25#LF250_450_50#LF500_1000_100#LF2000_10000_1000#LFLens 79V#LFDrift off#LFCW jet#LF2.0kV  MCP#LFstart pressure  1.3e-6mbar#LFiris cleaning whole beam#LF#LF#LF	-1000_100_1100	-22.95	41	1300	1300		24.9_92.4_22.5		1000	
06/07/2023	14:00	299	cisDCE real scan#LFDelay#LF-1500_-500_500#LF-400_-200_100#LF-175_200_25#LF250_450_50#LF500_1000_100#LF2000_10000_1000#LFLens 79V#LFDrift off#LFCW jet#LF2.0kV  MCP#LFstart pressure  1.3e-6mbar#LFiris cleaning whole beam#LF#LF#LF	-1000_100_1100	-22.95	44	1300	1300		24.9_92.4_22.5		1000	
06/07/2023	14:01	300	cisDCE real scan#LFDelay#LF-1500_-500_500#LF-400_-200_100#LF-175_200_25#LF250_450_50#LF500_1000_100#LF2000_10000_1000#LFLens 79V#LFDrift off#LFCW jet#LF2.0kV  MCP#LFstart pressure  1.3e-6mbar#LFiris cleaning whole beam#LF#LF#LF	-1500_-500_500#LF-400_-200_100#LF-175_200_25#LF250_450_50#LF500_1000_100#LF2000_10000_1000	-22.95	1358	1300	1300		24.9_92.4_22.5		1000	
06/07/2023	14:01	301			-22.95	1358	1300	1300		24.9_92.4_22.5		1000	
06/07/2023	14:01	302			-22.95	1358	1300	1300		24.9_92.4_22.5		1000	
07/07/2023	09:34	303	cisDCE real scan#LFDelay#LF-1500_-500_500#LF-400_-200_100#LF-175_200_25#LF250_450_50#LF500_1000_100#LF2000_10000_1000#LFLens 79V#LFDrift off#LFCW jet#LF2.0kV  MCP#LFstart pressure  1.3e-6mbar#LFiris cleaning whole beam#LF#LF#LF	-1000_0_1000	-22.95	4	1300	1300		24.9_92.4_22.5		1000	
07/07/2023	09:35	304	cisDCE real scan#LFDelay#LF-1500_-500_500#LF-400_-200_100#LF-175_200_25#LF250_450_50#LF500_1000_100#LF2000_10000_1000#LFLens 79V#LFDrift off#LFCW jet#LF2.0kV  MCP#LFstart pressure  1.3e-6mbar#LFiris cleaning whole beam#LF#LF#LF	-1000_0_1000	-22.95	15	1300	1300		24.9_92.4_22.5		1000	
07/07/2023	09:36	305	cisDCE real scan#LFDelay#LF-1500_-500_500#LF-400_-200_100#LF-175_200_25#LF250_450_50#LF500_1000_100#LF2000_10000_1000#LFLens 79V#LFDrift off#LFCW jet#LF2.0kV  MCP#LFstart pressure  1.3e-6mbar#LFiris cleaning whole beam#LF#LF#LF	-1500_-500_500#LF-400_-200_100#LF-175_200_25#LF250_450_50#LF500_1000_100#LF2000_10000_1000	-22.95	1661	1300	1300		24.9_92.4_22.5		1000	
